,msi_inputs,gt_outputs
224,msi_inputs/simulated_04/simulated_04_frame_00041.tif msi_inputs/simulated_04/simulated_04_frame_00046.tif msi_inputs/simulated_04/simulated_04_frame_00051.tif msi_inputs/simulated_04/simulated_04_frame_00056.tif msi_inputs/simulated_04/simulated_04_frame_00061.tif msi_inputs/simulated_04/simulated_04_frame_00066.tif msi_inputs/simulated_04/simulated_04_frame_00071.tif msi_inputs/simulated_04/simulated_04_frame_00076.tif,gt_outputs/simulated_04/simulated_04_gt_00041.png gt_outputs/simulated_04/simulated_04_gt_00046.png gt_outputs/simulated_04/simulated_04_gt_00051.png gt_outputs/simulated_04/simulated_04_gt_00056.png gt_outputs/simulated_04/simulated_04_gt_00061.png gt_outputs/simulated_04/simulated_04_gt_00066.png gt_outputs/simulated_04/simulated_04_gt_00071.png gt_outputs/simulated_04/simulated_04_gt_00076.png
225,msi_inputs/simulated_04/simulated_04_frame_00040.tif msi_inputs/simulated_04/simulated_04_frame_00045.tif msi_inputs/simulated_04/simulated_04_frame_00050.tif msi_inputs/simulated_04/simulated_04_frame_00055.tif msi_inputs/simulated_04/simulated_04_frame_00060.tif msi_inputs/simulated_04/simulated_04_frame_00065.tif msi_inputs/simulated_04/simulated_04_frame_00070.tif msi_inputs/simulated_04/simulated_04_frame_00075.tif,gt_outputs/simulated_04/simulated_04_gt_00040.png gt_outputs/simulated_04/simulated_04_gt_00045.png gt_outputs/simulated_04/simulated_04_gt_00050.png gt_outputs/simulated_04/simulated_04_gt_00055.png gt_outputs/simulated_04/simulated_04_gt_00060.png gt_outputs/simulated_04/simulated_04_gt_00065.png gt_outputs/simulated_04/simulated_04_gt_00070.png gt_outputs/simulated_04/simulated_04_gt_00075.png
226,msi_inputs/simulated_04/simulated_04_frame_00176.tif msi_inputs/simulated_04/simulated_04_frame_00177.tif msi_inputs/simulated_04/simulated_04_frame_00178.tif msi_inputs/simulated_04/simulated_04_frame_00179.tif msi_inputs/simulated_04/simulated_04_frame_00180.tif msi_inputs/simulated_04/simulated_04_frame_00181.tif msi_inputs/simulated_04/simulated_04_frame_00182.tif msi_inputs/simulated_04/simulated_04_frame_00183.tif,gt_outputs/simulated_04/simulated_04_gt_00176.png gt_outputs/simulated_04/simulated_04_gt_00177.png gt_outputs/simulated_04/simulated_04_gt_00178.png gt_outputs/simulated_04/simulated_04_gt_00179.png gt_outputs/simulated_04/simulated_04_gt_00180.png gt_outputs/simulated_04/simulated_04_gt_00181.png gt_outputs/simulated_04/simulated_04_gt_00182.png gt_outputs/simulated_04/simulated_04_gt_00183.png
227,msi_inputs/simulated_04/simulated_04_frame_00006.tif msi_inputs/simulated_04/simulated_04_frame_00016.tif msi_inputs/simulated_04/simulated_04_frame_00026.tif msi_inputs/simulated_04/simulated_04_frame_00036.tif msi_inputs/simulated_04/simulated_04_frame_00046.tif msi_inputs/simulated_04/simulated_04_frame_00056.tif msi_inputs/simulated_04/simulated_04_frame_00066.tif msi_inputs/simulated_04/simulated_04_frame_00076.tif,gt_outputs/simulated_04/simulated_04_gt_00006.png gt_outputs/simulated_04/simulated_04_gt_00016.png gt_outputs/simulated_04/simulated_04_gt_00026.png gt_outputs/simulated_04/simulated_04_gt_00036.png gt_outputs/simulated_04/simulated_04_gt_00046.png gt_outputs/simulated_04/simulated_04_gt_00056.png gt_outputs/simulated_04/simulated_04_gt_00066.png gt_outputs/simulated_04/simulated_04_gt_00076.png
228,msi_inputs/simulated_04/simulated_04_frame_00023.tif msi_inputs/simulated_04/simulated_04_frame_00048.tif msi_inputs/simulated_04/simulated_04_frame_00073.tif msi_inputs/simulated_04/simulated_04_frame_00098.tif msi_inputs/simulated_04/simulated_04_frame_00123.tif msi_inputs/simulated_04/simulated_04_frame_00148.tif msi_inputs/simulated_04/simulated_04_frame_00173.tif msi_inputs/simulated_04/simulated_04_frame_00198.tif,gt_outputs/simulated_04/simulated_04_gt_00023.png gt_outputs/simulated_04/simulated_04_gt_00048.png gt_outputs/simulated_04/simulated_04_gt_00073.png gt_outputs/simulated_04/simulated_04_gt_00098.png gt_outputs/simulated_04/simulated_04_gt_00123.png gt_outputs/simulated_04/simulated_04_gt_00148.png gt_outputs/simulated_04/simulated_04_gt_00173.png gt_outputs/simulated_04/simulated_04_gt_00198.png
229,msi_inputs/simulated_04/simulated_04_frame_00096.tif msi_inputs/simulated_04/simulated_04_frame_00097.tif msi_inputs/simulated_04/simulated_04_frame_00098.tif msi_inputs/simulated_04/simulated_04_frame_00099.tif msi_inputs/simulated_04/simulated_04_frame_00100.tif msi_inputs/simulated_04/simulated_04_frame_00101.tif msi_inputs/simulated_04/simulated_04_frame_00102.tif msi_inputs/simulated_04/simulated_04_frame_00103.tif,gt_outputs/simulated_04/simulated_04_gt_00096.png gt_outputs/simulated_04/simulated_04_gt_00097.png gt_outputs/simulated_04/simulated_04_gt_00098.png gt_outputs/simulated_04/simulated_04_gt_00099.png gt_outputs/simulated_04/simulated_04_gt_00100.png gt_outputs/simulated_04/simulated_04_gt_00101.png gt_outputs/simulated_04/simulated_04_gt_00102.png gt_outputs/simulated_04/simulated_04_gt_00103.png
230,msi_inputs/simulated_04/simulated_04_frame_00081.tif msi_inputs/simulated_04/simulated_04_frame_00091.tif msi_inputs/simulated_04/simulated_04_frame_00101.tif msi_inputs/simulated_04/simulated_04_frame_00111.tif msi_inputs/simulated_04/simulated_04_frame_00121.tif msi_inputs/simulated_04/simulated_04_frame_00131.tif msi_inputs/simulated_04/simulated_04_frame_00141.tif msi_inputs/simulated_04/simulated_04_frame_00151.tif,gt_outputs/simulated_04/simulated_04_gt_00081.png gt_outputs/simulated_04/simulated_04_gt_00091.png gt_outputs/simulated_04/simulated_04_gt_00101.png gt_outputs/simulated_04/simulated_04_gt_00111.png gt_outputs/simulated_04/simulated_04_gt_00121.png gt_outputs/simulated_04/simulated_04_gt_00131.png gt_outputs/simulated_04/simulated_04_gt_00141.png gt_outputs/simulated_04/simulated_04_gt_00151.png
231,msi_inputs/simulated_04/simulated_04_frame_00084.tif msi_inputs/simulated_04/simulated_04_frame_00094.tif msi_inputs/simulated_04/simulated_04_frame_00104.tif msi_inputs/simulated_04/simulated_04_frame_00114.tif msi_inputs/simulated_04/simulated_04_frame_00124.tif msi_inputs/simulated_04/simulated_04_frame_00134.tif msi_inputs/simulated_04/simulated_04_frame_00144.tif msi_inputs/simulated_04/simulated_04_frame_00154.tif,gt_outputs/simulated_04/simulated_04_gt_00084.png gt_outputs/simulated_04/simulated_04_gt_00094.png gt_outputs/simulated_04/simulated_04_gt_00104.png gt_outputs/simulated_04/simulated_04_gt_00114.png gt_outputs/simulated_04/simulated_04_gt_00124.png gt_outputs/simulated_04/simulated_04_gt_00134.png gt_outputs/simulated_04/simulated_04_gt_00144.png gt_outputs/simulated_04/simulated_04_gt_00154.png
232,msi_inputs/simulated_04/simulated_04_frame_00043.tif msi_inputs/simulated_04/simulated_04_frame_00048.tif msi_inputs/simulated_04/simulated_04_frame_00053.tif msi_inputs/simulated_04/simulated_04_frame_00058.tif msi_inputs/simulated_04/simulated_04_frame_00063.tif msi_inputs/simulated_04/simulated_04_frame_00068.tif msi_inputs/simulated_04/simulated_04_frame_00073.tif msi_inputs/simulated_04/simulated_04_frame_00078.tif,gt_outputs/simulated_04/simulated_04_gt_00043.png gt_outputs/simulated_04/simulated_04_gt_00048.png gt_outputs/simulated_04/simulated_04_gt_00053.png gt_outputs/simulated_04/simulated_04_gt_00058.png gt_outputs/simulated_04/simulated_04_gt_00063.png gt_outputs/simulated_04/simulated_04_gt_00068.png gt_outputs/simulated_04/simulated_04_gt_00073.png gt_outputs/simulated_04/simulated_04_gt_00078.png
233,msi_inputs/simulated_04/simulated_04_frame_00056.tif msi_inputs/simulated_04/simulated_04_frame_00057.tif msi_inputs/simulated_04/simulated_04_frame_00058.tif msi_inputs/simulated_04/simulated_04_frame_00059.tif msi_inputs/simulated_04/simulated_04_frame_00060.tif msi_inputs/simulated_04/simulated_04_frame_00061.tif msi_inputs/simulated_04/simulated_04_frame_00062.tif msi_inputs/simulated_04/simulated_04_frame_00063.tif,gt_outputs/simulated_04/simulated_04_gt_00056.png gt_outputs/simulated_04/simulated_04_gt_00057.png gt_outputs/simulated_04/simulated_04_gt_00058.png gt_outputs/simulated_04/simulated_04_gt_00059.png gt_outputs/simulated_04/simulated_04_gt_00060.png gt_outputs/simulated_04/simulated_04_gt_00061.png gt_outputs/simulated_04/simulated_04_gt_00062.png gt_outputs/simulated_04/simulated_04_gt_00063.png
234,msi_inputs/simulated_04/simulated_04_frame_00044.tif msi_inputs/simulated_04/simulated_04_frame_00049.tif msi_inputs/simulated_04/simulated_04_frame_00054.tif msi_inputs/simulated_04/simulated_04_frame_00059.tif msi_inputs/simulated_04/simulated_04_frame_00064.tif msi_inputs/simulated_04/simulated_04_frame_00069.tif msi_inputs/simulated_04/simulated_04_frame_00074.tif msi_inputs/simulated_04/simulated_04_frame_00079.tif,gt_outputs/simulated_04/simulated_04_gt_00044.png gt_outputs/simulated_04/simulated_04_gt_00049.png gt_outputs/simulated_04/simulated_04_gt_00054.png gt_outputs/simulated_04/simulated_04_gt_00059.png gt_outputs/simulated_04/simulated_04_gt_00064.png gt_outputs/simulated_04/simulated_04_gt_00069.png gt_outputs/simulated_04/simulated_04_gt_00074.png gt_outputs/simulated_04/simulated_04_gt_00079.png
235,msi_inputs/simulated_04/simulated_04_frame_00008.tif msi_inputs/simulated_04/simulated_04_frame_00009.tif msi_inputs/simulated_04/simulated_04_frame_00010.tif msi_inputs/simulated_04/simulated_04_frame_00011.tif msi_inputs/simulated_04/simulated_04_frame_00012.tif msi_inputs/simulated_04/simulated_04_frame_00013.tif msi_inputs/simulated_04/simulated_04_frame_00014.tif msi_inputs/simulated_04/simulated_04_frame_00015.tif,gt_outputs/simulated_04/simulated_04_gt_00008.png gt_outputs/simulated_04/simulated_04_gt_00009.png gt_outputs/simulated_04/simulated_04_gt_00010.png gt_outputs/simulated_04/simulated_04_gt_00011.png gt_outputs/simulated_04/simulated_04_gt_00012.png gt_outputs/simulated_04/simulated_04_gt_00013.png gt_outputs/simulated_04/simulated_04_gt_00014.png gt_outputs/simulated_04/simulated_04_gt_00015.png
236,msi_inputs/simulated_04/simulated_04_frame_00009.tif msi_inputs/simulated_04/simulated_04_frame_00034.tif msi_inputs/simulated_04/simulated_04_frame_00059.tif msi_inputs/simulated_04/simulated_04_frame_00084.tif msi_inputs/simulated_04/simulated_04_frame_00109.tif msi_inputs/simulated_04/simulated_04_frame_00134.tif msi_inputs/simulated_04/simulated_04_frame_00159.tif msi_inputs/simulated_04/simulated_04_frame_00184.tif,gt_outputs/simulated_04/simulated_04_gt_00009.png gt_outputs/simulated_04/simulated_04_gt_00034.png gt_outputs/simulated_04/simulated_04_gt_00059.png gt_outputs/simulated_04/simulated_04_gt_00084.png gt_outputs/simulated_04/simulated_04_gt_00109.png gt_outputs/simulated_04/simulated_04_gt_00134.png gt_outputs/simulated_04/simulated_04_gt_00159.png gt_outputs/simulated_04/simulated_04_gt_00184.png
237,msi_inputs/simulated_04/simulated_04_frame_00121.tif msi_inputs/simulated_04/simulated_04_frame_00126.tif msi_inputs/simulated_04/simulated_04_frame_00131.tif msi_inputs/simulated_04/simulated_04_frame_00136.tif msi_inputs/simulated_04/simulated_04_frame_00141.tif msi_inputs/simulated_04/simulated_04_frame_00146.tif msi_inputs/simulated_04/simulated_04_frame_00151.tif msi_inputs/simulated_04/simulated_04_frame_00156.tif,gt_outputs/simulated_04/simulated_04_gt_00121.png gt_outputs/simulated_04/simulated_04_gt_00126.png gt_outputs/simulated_04/simulated_04_gt_00131.png gt_outputs/simulated_04/simulated_04_gt_00136.png gt_outputs/simulated_04/simulated_04_gt_00141.png gt_outputs/simulated_04/simulated_04_gt_00146.png gt_outputs/simulated_04/simulated_04_gt_00151.png gt_outputs/simulated_04/simulated_04_gt_00156.png
238,msi_inputs/simulated_04/simulated_04_frame_00082.tif msi_inputs/simulated_04/simulated_04_frame_00087.tif msi_inputs/simulated_04/simulated_04_frame_00092.tif msi_inputs/simulated_04/simulated_04_frame_00097.tif msi_inputs/simulated_04/simulated_04_frame_00102.tif msi_inputs/simulated_04/simulated_04_frame_00107.tif msi_inputs/simulated_04/simulated_04_frame_00112.tif msi_inputs/simulated_04/simulated_04_frame_00117.tif,gt_outputs/simulated_04/simulated_04_gt_00082.png gt_outputs/simulated_04/simulated_04_gt_00087.png gt_outputs/simulated_04/simulated_04_gt_00092.png gt_outputs/simulated_04/simulated_04_gt_00097.png gt_outputs/simulated_04/simulated_04_gt_00102.png gt_outputs/simulated_04/simulated_04_gt_00107.png gt_outputs/simulated_04/simulated_04_gt_00112.png gt_outputs/simulated_04/simulated_04_gt_00117.png
239,msi_inputs/simulated_04/simulated_04_frame_00161.tif msi_inputs/simulated_04/simulated_04_frame_00166.tif msi_inputs/simulated_04/simulated_04_frame_00171.tif msi_inputs/simulated_04/simulated_04_frame_00176.tif msi_inputs/simulated_04/simulated_04_frame_00181.tif msi_inputs/simulated_04/simulated_04_frame_00186.tif msi_inputs/simulated_04/simulated_04_frame_00191.tif msi_inputs/simulated_04/simulated_04_frame_00196.tif,gt_outputs/simulated_04/simulated_04_gt_00161.png gt_outputs/simulated_04/simulated_04_gt_00166.png gt_outputs/simulated_04/simulated_04_gt_00171.png gt_outputs/simulated_04/simulated_04_gt_00176.png gt_outputs/simulated_04/simulated_04_gt_00181.png gt_outputs/simulated_04/simulated_04_gt_00186.png gt_outputs/simulated_04/simulated_04_gt_00191.png gt_outputs/simulated_04/simulated_04_gt_00196.png
240,msi_inputs/simulated_04/simulated_04_frame_00122.tif msi_inputs/simulated_04/simulated_04_frame_00127.tif msi_inputs/simulated_04/simulated_04_frame_00132.tif msi_inputs/simulated_04/simulated_04_frame_00137.tif msi_inputs/simulated_04/simulated_04_frame_00142.tif msi_inputs/simulated_04/simulated_04_frame_00147.tif msi_inputs/simulated_04/simulated_04_frame_00152.tif msi_inputs/simulated_04/simulated_04_frame_00157.tif,gt_outputs/simulated_04/simulated_04_gt_00122.png gt_outputs/simulated_04/simulated_04_gt_00127.png gt_outputs/simulated_04/simulated_04_gt_00132.png gt_outputs/simulated_04/simulated_04_gt_00137.png gt_outputs/simulated_04/simulated_04_gt_00142.png gt_outputs/simulated_04/simulated_04_gt_00147.png gt_outputs/simulated_04/simulated_04_gt_00152.png gt_outputs/simulated_04/simulated_04_gt_00157.png
241,msi_inputs/simulated_04/simulated_04_frame_00019.tif msi_inputs/simulated_04/simulated_04_frame_00044.tif msi_inputs/simulated_04/simulated_04_frame_00069.tif msi_inputs/simulated_04/simulated_04_frame_00094.tif msi_inputs/simulated_04/simulated_04_frame_00119.tif msi_inputs/simulated_04/simulated_04_frame_00144.tif msi_inputs/simulated_04/simulated_04_frame_00169.tif msi_inputs/simulated_04/simulated_04_frame_00194.tif,gt_outputs/simulated_04/simulated_04_gt_00019.png gt_outputs/simulated_04/simulated_04_gt_00044.png gt_outputs/simulated_04/simulated_04_gt_00069.png gt_outputs/simulated_04/simulated_04_gt_00094.png gt_outputs/simulated_04/simulated_04_gt_00119.png gt_outputs/simulated_04/simulated_04_gt_00144.png gt_outputs/simulated_04/simulated_04_gt_00169.png gt_outputs/simulated_04/simulated_04_gt_00194.png
242,msi_inputs/simulated_04/simulated_04_frame_00040.tif msi_inputs/simulated_04/simulated_04_frame_00041.tif msi_inputs/simulated_04/simulated_04_frame_00042.tif msi_inputs/simulated_04/simulated_04_frame_00043.tif msi_inputs/simulated_04/simulated_04_frame_00044.tif msi_inputs/simulated_04/simulated_04_frame_00045.tif msi_inputs/simulated_04/simulated_04_frame_00046.tif msi_inputs/simulated_04/simulated_04_frame_00047.tif,gt_outputs/simulated_04/simulated_04_gt_00040.png gt_outputs/simulated_04/simulated_04_gt_00041.png gt_outputs/simulated_04/simulated_04_gt_00042.png gt_outputs/simulated_04/simulated_04_gt_00043.png gt_outputs/simulated_04/simulated_04_gt_00044.png gt_outputs/simulated_04/simulated_04_gt_00045.png gt_outputs/simulated_04/simulated_04_gt_00046.png gt_outputs/simulated_04/simulated_04_gt_00047.png
243,msi_inputs/simulated_04/simulated_04_frame_00080.tif msi_inputs/simulated_04/simulated_04_frame_00085.tif msi_inputs/simulated_04/simulated_04_frame_00090.tif msi_inputs/simulated_04/simulated_04_frame_00095.tif msi_inputs/simulated_04/simulated_04_frame_00100.tif msi_inputs/simulated_04/simulated_04_frame_00105.tif msi_inputs/simulated_04/simulated_04_frame_00110.tif msi_inputs/simulated_04/simulated_04_frame_00115.tif,gt_outputs/simulated_04/simulated_04_gt_00080.png gt_outputs/simulated_04/simulated_04_gt_00085.png gt_outputs/simulated_04/simulated_04_gt_00090.png gt_outputs/simulated_04/simulated_04_gt_00095.png gt_outputs/simulated_04/simulated_04_gt_00100.png gt_outputs/simulated_04/simulated_04_gt_00105.png gt_outputs/simulated_04/simulated_04_gt_00110.png gt_outputs/simulated_04/simulated_04_gt_00115.png
244,msi_inputs/simulated_04/simulated_04_frame_00087.tif msi_inputs/simulated_04/simulated_04_frame_00097.tif msi_inputs/simulated_04/simulated_04_frame_00107.tif msi_inputs/simulated_04/simulated_04_frame_00117.tif msi_inputs/simulated_04/simulated_04_frame_00127.tif msi_inputs/simulated_04/simulated_04_frame_00137.tif msi_inputs/simulated_04/simulated_04_frame_00147.tif msi_inputs/simulated_04/simulated_04_frame_00157.tif,gt_outputs/simulated_04/simulated_04_gt_00087.png gt_outputs/simulated_04/simulated_04_gt_00097.png gt_outputs/simulated_04/simulated_04_gt_00107.png gt_outputs/simulated_04/simulated_04_gt_00117.png gt_outputs/simulated_04/simulated_04_gt_00127.png gt_outputs/simulated_04/simulated_04_gt_00137.png gt_outputs/simulated_04/simulated_04_gt_00147.png gt_outputs/simulated_04/simulated_04_gt_00157.png
245,msi_inputs/simulated_04/simulated_04_frame_00124.tif msi_inputs/simulated_04/simulated_04_frame_00129.tif msi_inputs/simulated_04/simulated_04_frame_00134.tif msi_inputs/simulated_04/simulated_04_frame_00139.tif msi_inputs/simulated_04/simulated_04_frame_00144.tif msi_inputs/simulated_04/simulated_04_frame_00149.tif msi_inputs/simulated_04/simulated_04_frame_00154.tif msi_inputs/simulated_04/simulated_04_frame_00159.tif,gt_outputs/simulated_04/simulated_04_gt_00124.png gt_outputs/simulated_04/simulated_04_gt_00129.png gt_outputs/simulated_04/simulated_04_gt_00134.png gt_outputs/simulated_04/simulated_04_gt_00139.png gt_outputs/simulated_04/simulated_04_gt_00144.png gt_outputs/simulated_04/simulated_04_gt_00149.png gt_outputs/simulated_04/simulated_04_gt_00154.png gt_outputs/simulated_04/simulated_04_gt_00159.png
246,msi_inputs/simulated_04/simulated_04_frame_00003.tif msi_inputs/simulated_04/simulated_04_frame_00013.tif msi_inputs/simulated_04/simulated_04_frame_00023.tif msi_inputs/simulated_04/simulated_04_frame_00033.tif msi_inputs/simulated_04/simulated_04_frame_00043.tif msi_inputs/simulated_04/simulated_04_frame_00053.tif msi_inputs/simulated_04/simulated_04_frame_00063.tif msi_inputs/simulated_04/simulated_04_frame_00073.tif,gt_outputs/simulated_04/simulated_04_gt_00003.png gt_outputs/simulated_04/simulated_04_gt_00013.png gt_outputs/simulated_04/simulated_04_gt_00023.png gt_outputs/simulated_04/simulated_04_gt_00033.png gt_outputs/simulated_04/simulated_04_gt_00043.png gt_outputs/simulated_04/simulated_04_gt_00053.png gt_outputs/simulated_04/simulated_04_gt_00063.png gt_outputs/simulated_04/simulated_04_gt_00073.png
